"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-12-27","0.02","0.6","7.1","22","24","14"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-12-28","0.00","0.0","7.9","17","24","7"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-12-29","0.19","2.4","7.9","12","22","3"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-12-30","0.01","0.0","9.1","23","24","14"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2020-12-31","0.00","0.0","9.1","18","23","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-01","0.00","0.0","9.1","17","23","12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-02","0.00","0.0","9.1","17","26","10"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-03","0.00","0.0","7.9","20","36","12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-04","0.01","0.0","7.9","27","38","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-05","0.00","0.0","7.9","26","34","16"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-06","0.00","0.0","7.9","27","33","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-07","0.00","0.0","7.9","24","25","21"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-08","0.00","0.0","7.9","20","23","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-09","0.00","0.0","7.9","16","18","12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-10","0.00","0.0","7.1","22","29","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-11","0.00","0.0","7.1","29","36","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-12","0.00","0.0","7.1","26","38","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-13","0.00","0.0","7.1","33","39","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-14","0.27","2.0","7.1","33","35","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-15","0.20","0.9","9.1","33","35","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-16","0.00","0.0","7.1","31","33","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-17","0.00","0.0","7.1","21","23","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-18","0.00","0.0","5.9","21","23","19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-19","0.03","0.5","5.9","18","21","3"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-20","0.00","0.0","5.9","15","37","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-21","0.00","0.0","5.9","32","34","8"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-22","0.00","0.0","5.9","9","15","1"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-23","0.32","4.1","5.9","14","20","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-24","0.03","0.3","9.8","20","29","15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-25","0.00","0.0","9.8","16","23","11"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-26","0.00","0.0","9.1","16","21","10"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-27","0.00","0.0","9.1","12","15","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-28","0.00","0.0","9.1","13","21","9"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-29","0.00","0.0","7.9","19","24","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-30","0.00","0.0","7.9","27","33","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-01-31","0.01","0.0","7.1","31","33","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-01","0.00","0.0","7.1","27","29","22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-02","0.00","0.0","7.1","22","24","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-03","0.00","0.0","7.1","23","34","16"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-04","0.19","2.1","7.1","27","33","7"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-05","0.00","0.0","7.9","8","11","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-06","0.00","0.0","7.9","0","3","-12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-07","0.01","0.1","7.9","-10","-3","-16"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-08","0.00","0.0","7.9","-4","1","-10"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-09","0.02","0.2","7.9","-1","8","-8"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-10","0.00","0.0","7.9","2","8","-6"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-11","0.01","0.2","7.1","-5","1","-10"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-12","0.01","0.2","7.1","-7","-4","-13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-13","0.00","0.0","7.1","-6","-3","-12"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-14","0.00","0.0","7.1","-11","-4","-19"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-15","0.00","0.0","7.1","-10","0","-17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-16","0.00","0.0","7.1","-4","12","-15"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-17","0.05","0.6","7.1","4","9","-3"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-18","0.02","0.3","7.9","10","16","7"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-19","0.00","0.0","7.9","11","19","2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-20","0.00","0.0","7.9","10","22","-2"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-21","0.06","0.6","7.9","22","28","18"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-22","0.00","0.0","7.9","30","41","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-23","0.00","0.0","7.9","36","39","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-24","0.01","0.1","7.1","35","38","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-25","0.00","0.0","5.9","30","36","24"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-26","0.00","0.0","5.9","33","41","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-27","0.00","0.0","5.1","36","47","27"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-02-28","0.14","1.5","3.9","35","38","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-01","0.04","0.7","5.9","20","26","13"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-02","0.00","0.0","5.1","29","47","17"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-03","0.00","0.0","3.1","38","50","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-04","0.00","0.0","1.2","38","46","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-05","0.00","0.0","0.0","39","46","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-06","0.00","0.0","0.0","36","48","25"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-07","0.00","0.0","0.0","42","62","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-08","0.00","0.0","0.0","48","58","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-09","0.00","0.0","0.0","50","62","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-10","0.69","0.0","0.0","47","50","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-11","0.00","0.0","0.0","39","48","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-12","0.00","0.0","0.0","35","45","26"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-13","0.00","0.0","0.0","42","59","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-14","0.00","0.0","0.0","43","48","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-15","0.31","2.9","0.0","33","36","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-16","0.01","0.0","3.1","31","35","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-17","0.01","0.4","3.1","35","43","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-18","0.00","0.0","0.0","40","53","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-19","0.00","0.0","0.0","41","51","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-20","0.00","0.0","0.0","42","57","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-21","0.00","0.0","0.0","51","63","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-22","0.00","0.0","0.0","50","59","35"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-23","0.61","0.0","0.0","50","59","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-24","0.94","0.0","0.0","42","45","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-25","0.00","0.0","0.0","41","53","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-26","0.00","0.0","0.0","36","48","28"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-27","0.21","0.0","0.0","42","47","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-28","0.00","0.0","0.0","37","45","32"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-29","0.00","0.0","0.0","49","73","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-30","0.00","0.0","0.0","46","55","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-03-31","0.00","0.0","0.0","30","36","23"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-01","0.00","0.0","0.0","30","44","20"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-02","0.00","0.0","0.0","43","61","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-03","0.00","0.0","0.0","55","71","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-04","0.00","0.0","0.0","61","77","46"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-05","0.20","0.0","0.0","66","85","47"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-06","0.68","0.0","0.0","65","71","50"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-07","0.21","0.0","0.0","61","74","51"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-08","0.30","0.0","0.0","56","65","47"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-09","0.12","0.0","0.0","50","53","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-10","0.00","0.0","0.0","45","48","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-11","0.00","0.0","0.0","47","55","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-12","0.07","0.0","0.0","46","49","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-13","0.04","0.3","0.0","36","37","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-14","0.02","0.2","0.0","36","49","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-15","0.00","0.0","0.0","43","52","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-16","0.00","0.0","0.0","48","60","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-17","0.00","0.0","0.0","49","61","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-18","0.01","0.0","0.0","51","64","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-19","0.00","0.0","0.0","38","40","31"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-20","0.00","0.0","0.0","36","43","30"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-21","0.00","0.0","0.0","35","43","29"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-22","0.00","0.0","0.0","47","64","34"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-23","0.09","0.0","0.0","50","52","44"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-24","0.00","0.0","0.0","44","50","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-25","0.00","0.0","0.0","40","46","33"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-26","0.23","0.0","0.0","44","55","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-27","0.53","0.0","0.0","46","54","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-28","0.00","0.0","0.0","47","63","37"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-29","0.00","0.0","0.0","56","67","43"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-04-30","0.00","0.0","0.0","53","61","40"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-01","0.00","0.0","0.0","66","87","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-02","0.00","0.0","0.0","67","72","53"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-03","0.00","0.0","0.0","59","68","49"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-04","0.00","0.0","0.0","52","60","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-05","0.07","0.0","0.0","48","55","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-06","0.00","0.0","0.0","49","62","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-07","0.00","0.0","0.0","50","58","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-08","0.00","0.0","0.0","50","58","40"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-09","0.00","0.0","0.0","52","63","40"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-10","0.00","0.0","0.0","49","56","38"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-11","0.00","0.0","0.0","48","63","36"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-12","0.00","0.0","0.0","56","69","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-13","0.00","0.0","0.0","60","71","48"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-14","0.01","0.0","0.0","61","68","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-15","0.00","0.0","0.0","60","75","51"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-16","0.00","0.0","0.0","62","75","52"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-17","0.00","0.0","0.0","66","79","53"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-18","0.03","0.0","0.0","67","74","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-19","0.75","0.0","0.0","67","77","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-20","0.10","0.0","0.0","69","74","65"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-21","0.59","0.0","0.0","70","81","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-22","0.00","0.0","0.0","75","83","68"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-23","0.00","0.0","0.0","75","80","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-24","0.30","0.0","0.0","72","87","67"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-25","0.43","0.0","0.0","77","86","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-26","0.00","0.0","0.0","64","66","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-27","0.98","0.0","0.0","51","56","41"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-28","0.01","0.0","0.0","47","61","39"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-29","0.01","0.0","0.0","54","65","42"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-30","0.00","0.0","0.0","58","62","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-05-31","0.00","0.0","0.0","63","78","52"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-01","0.00","0.0","0.0","67","79","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-02","0.00","0.0","0.0","69","84","60"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-03","0.00","0.0","0.0","78","91","70"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-04","0.00","0.0","0.0","83","97","73"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-05","0.00","0.0","0.0","88","99","78"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-06","0.00","0.0","0.0","86","93","76"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-07","0.00","0.0","0.0","83","96","74"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-08","0.00","0.0","0.0","87","96","77"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-09","0.40","0.0","0.0","85","96","75"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-10","0.00","0.0","0.0","85","97","75"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-11","0.00","0.0","0.0","85","90","73"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-12","0.00","0.0","0.0","78","87","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-13","0.00","0.0","0.0","79","97","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-14","0.00","0.0","0.0","78","88","61"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-15","0.00","0.0","0.0","74","83","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-16","0.00","0.0","0.0","76","89","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-17","0.00","0.0","0.0","81","89","68"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-18","0.00","0.0","0.0","78","91","63"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-19","0.00","0.0","0.0","75","81","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-20","0.70","0.0","0.0","70","74","61"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-21","0.00","0.0","0.0","61","69","53"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-22","0.00","0.0","0.0","62","76","51"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-23","0.00","0.0","0.0","70","88","58"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-24","0.00","0.0","0.0","83","90","71"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-25","0.00","0.0","0.0","77","87","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-26","0.14","0.0","0.0","74","76","68"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-27","0.70","0.0","0.0","71","83","65"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-28","0.12","0.0","0.0","71","84","64"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-29","0.00","0.0","0.0","73","84","67"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-06-30","0.00","0.0","0.0","78","88","66"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-01","0.00","0.0","0.0","78","89","69"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-02","0.00","0.0","0.0","75","86","61"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-03","0.00","0.0","0.0","78","87","67"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-04","0.00","0.0","0.0","83","94","74"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-05","0.00","0.0","0.0","87","96","75"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-06","0.43","0.0","0.0","80","82","59"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-07","0.00","0.0","0.0","62","66","56"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-08","0.00","0.0","0.0","63","73","54"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-09","0.00","0.0","0.0","69","78","61"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-10","0.00","0.0","0.0","71","81","64"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-11","0.00","0.0","0.0","74","87","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-12","0.00","0.0","0.0","74","83","62"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","2021-07-13","0.00","0.0","0.0","76","87","65"
