"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT13","WT14","WT15","WT16","WT17","WT18","WT22"
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-07","8.50",,"0.00","0.0","0.0","63","72","54","   40","   20","17.0","29.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-08","5.14",,"0.00","0.0","0.0","65","73","57","  170","  170","15.0","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-09","5.37",,"0.00","0.0","0.0","70","81","60","  230","  240","13.0","16.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-10","6.71",,"0.00","0.0","0.0","75","85","65","  220","  190","16.1","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-11","10.07",,"0.00","0.0","0.0","76","82","67","  160","  150","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-12","10.96",,"1.89","0.0","0.0","77","89","65","  360","  330","33.1","42.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-13","9.17",,"0.00","0.0","0.0","76","87","66","  270","  270","21.9","29.1",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-14","9.62",,"0.00","0.0","0.0","77","84","67","   80","   20","17.0","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-15","7.61",,"0.01","0.0","0.0","72","81","63","  120","  170","14.1","17.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-16","8.05",,"0.16","0.0","0.0","71","72","66","  130","  130","18.1","23.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-17","4.92",,"0.62","0.0","0.0","74","90","65","  250","  260","36.9","46.1","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-18","12.30",,"0.25","0.0","0.0","79","88","68","  310","  310","45.0","59.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-19","10.07",,"0.00","0.0","0.0","74","84","64","  250","  240","21.0","35.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-20","11.41",,"0.00","0.0","0.0","76","81","64","  300","  300","25.1","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-21","7.83",,"0.00","0.0","0.0","71","81","61","  270","  260","15.0","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-22","6.26",,"0.00","0.0","0.0","74","82","66","  250","  260","13.0","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-23","8.50",,"0.00","0.0","0.0","76","84","67","  170","  140","17.0","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-24","10.96",,"0.23","0.0","0.0","77","88","68","  120","  130","21.0","25.1","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-25","5.82",,"0.00","0.0","0.0","78","86","69","  200","  200","12.1","16.1",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-26","8.28",,"0.00","0.0","0.0","79","87","72","  110","  110","17.0","19.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-27","10.29",,"0.00","0.0","0.0","79","86","71","  120","  150","18.1","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-28","12.30",,"1.29","0.0","0.0","78","84","70","  280","  150","21.0","29.1","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-29","16.11",,"0.00","0.0","0.0","75","82","66","  270","  290","31.1","42.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-30","10.96",,"0.00","0.0","0.0","75","85","63","  270","  270","23.0","29.1",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-07-31","12.53",,"0.00","0.0","0.0","76","82","65","  320","  300","28.0","34.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-01","6.26",,"0.00","0.0","0.0","76","86","66","  230","  230","18.1","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-02","13.65",,"0.00","0.0","0.0","79","84","66","  310","  290","25.9","32.0",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-03","9.62",,"0.00","0.0","0.0","71","80","60","  270","  270","21.0","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-04","6.93",,"0.00","0.0","0.0","71","82","58","  270","  270","15.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-05","5.37",,"0.00","0.0","0.0","73","82","61","  160","  160","13.0","15.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-06","9.40",,"0.24","0.0","0.0","70","74","64","  170","  180","21.0","28.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-07","9.40",,"0.43","0.0","0.0","74","84","69","  170","  340","17.0","27.1","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-08","8.50",,"0.01","0.0","0.0","72","80","67","  120","  130","15.0","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-09","4.92",,"0.06","0.0","0.0","74","82","69","  310","   10","18.1","23.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-10","8.50",,"0.00","0.0","0.0","73","82","66","  320","  310","19.9","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-11","5.82",,"0.00","0.0","0.0","73","82","62","   20","   20","14.1","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-12","6.93",,"0.00","0.0","0.0","74","85","64","  210","  210","18.1","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-13","9.17",,"0.05","0.0","0.0","78","85","71","  170","  220","18.1","23.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-14","5.82",,"0.00","0.0","0.0","80","94","71","  260","  270","14.1","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-15","8.50",,"0.00","0.0","0.0","83","91","73","  170","  160","17.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-16","9.17",,"0.51","0.0","0.0","78","82","69","  190","  190","14.1","21.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-17","7.61",,"0.08","0.0","0.0","69","74","63","   40","  360","12.1","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-18","9.62",,"0.92","0.0","0.0","64","67","63","   70","   90","17.0","21.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-19","10.51",,"0.10","0.0","0.0","62","65","56","  300","  300","25.1","30.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-20","11.18",,"0.00","0.0","0.0","62","74","53","  280","  270","21.9","28.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-21","10.29",,"0.00","0.0","0.0","68","81","59","  190","  180","19.9","28.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-22","17.67",,"0.59","0.0","0.0","74","82","63","  160","  160","35.1","47.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-23","17.67",,"0.00","0.0","0.0","64","70","57","  260","  270","27.1","38.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-24","15.21",,"0.00","0.0","0.0","61","67","54","  300","  300","28.0","36.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-25","10.51",,"0.00","0.0","0.0","64","74","53","  300","  300","18.1","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-26","3.58",,"0.00","0.0","0.0","63","75","51","  150","  200","8.9","12.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-27","8.50",,"0.00","0.0","0.0","67","76","59","  170","  180","17.0","21.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-28","8.05",,"0.00","0.0","0.0","69","76","59","  160","  170","19.9","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-29","4.92",,"0.00","0.0","0.0","63","74","56","  110","  150","10.1","14.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-30","8.72",,"0.00","0.0","0.0","69","81","62","  170","  170","15.0","19.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-08-31","9.40",,"0.00","0.0","0.0","73","86","63","  190","  190","19.9","28.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-01","5.59",,"0.00","0.0","0.0","78","86","69","  140","  140","12.1","15.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-02","8.50",,"0.23","0.0","0.0","76","78","69","  230","  230","21.0","28.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-03","10.29",,"0.00","0.0","0.0","74","84","67","  100","  100","16.1","19.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-04","11.18",,"0.00","0.0","0.0","78","89","71","  120","  130","18.1","23.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-05","10.96",,"0.01","0.0","0.0","81","89","75","  190","  200","21.9","32.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-06","9.84",,"0.73","0.0","0.0","80","83","70","  160","  150","21.0","32.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-07","7.38",,"0.00","0.0","0.0","75","82","67","   30","   30","15.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-08","9.40",,"0.13","0.0","0.0","72","78","60","  290","  290","19.9","23.9","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-09","4.70",,"0.28","0.0","0.0","63","71","56","  310","  310","28.0","36.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-10","8.50",,"0.02","0.0","0.0","64","71","54","  320","  310","19.9","25.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-11","7.38",,"0.00","0.0","0.0","57","64","48","  360","   10","18.1","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-12","3.80",,"0.00","0.0","0.0","57","69","47","  270","  280","13.0","15.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-13","9.84",,"0.00","0.0","0.0","62","75","52","  170","  170","18.1","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-14","11.18",,"0.01","0.0","0.0","69","83","58","  170","  170","18.1","23.9",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-15","16.55",,"0.00","0.0","0.0","76","87","66","  160","  160","30.0","38.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-16","14.32",,"0.08","0.0","0.0","75","84","65","  170","  170","25.9","33.1",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-17","10.07",,"2.37","0.0","0.0","75","78","60","  300","  310","21.0","28.0","    1",,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-18","6.49",,"0.37","0.0","0.0","60","61","53","   20","  360","17.0","23.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-19","6.49",,"0.00","0.0","0.0","57","69","48","  240","  230","14.1","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-20","8.28",,"0.11","0.0","0.0","60","72","50","  160","  150","21.9","27.1",,,"    1",,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-21","11.86",,"0.00","0.0","0.0","65","81","55","  170","  150","23.0","28.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-22","6.26",,"0.00","0.0","0.0","69","74","64","  350","   20","15.0","25.1","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-23","6.04",,"0.06","0.0","0.0","68","76","62","  220","  230","15.0","21.0","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-24","6.49",,"0.25","0.0","0.0","66","67","64","  110","  120","12.1","14.1","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-25","4.92",,"0.00","0.0","0.0","68","78","61","   70","   60","13.0","19.9","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-26","7.16",,"0.00","0.0","0.0","67","78","58","  170","  170","16.1","19.9","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-27","10.74",,"0.00","0.0","0.0","70","82","59","  170","  200","19.9","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-28","7.83",,"0.00","0.0","0.0","72","77","61","   10","   10","16.1","27.1",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-29","7.61",,"0.00","0.0","0.0","59","63","48","   20","   20","19.9","23.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-09-30","7.38",,"0.00","0.0","0.0","53","63","43","  100","   90","15.0","19.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-01","8.05",,"0.00","0.0","0.0","53","63","45","   80","   80","18.1","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-02","10.51",,"0.00","0.0","0.0","51","62","41","   70","  100","18.1","23.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-03","12.08",,"0.00","0.0","0.0","51","60","42","   70","   60","21.0","25.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-04","6.04",,"0.00","0.0","0.0","50","58","42","  140","  110","12.1","15.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-05","5.59",,"0.00","0.0","0.0","52","62","45","  150","  180","8.1","11.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-06","4.70",,"0.00","0.0","0.0","59","69","52","  340","  350","14.1","19.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-07","4.70",,"0.00","0.0","0.0","54","63","43","  140","  130","14.1","19.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-08","12.30",,"0.33","0.0","0.0","58","66","52","  300","  300","23.0","27.1","    1",,"    1",,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-09","4.92",,"0.00","0.0","0.0","51","56","43","  350","  340","14.1","18.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-10","11.41",,"0.00","0.0","0.0","55","74","42","  210","  210","23.0","30.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-11","9.62",,"0.00","0.0","0.0","69","85","58","  290","  290","29.1","42.9",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-12","18.79",,"0.00","0.0","0.0","61","66","46","  270","  270","35.1","45.0","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-13","10.07",,"0.00","0.0","0.0","49","60","43","  320","  330","21.0","27.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-14","7.61",,"0.00","0.0","0.0","52","68","39","  300","  300","23.9","29.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-15","14.09",,"0.00","0.0","0.0","54","61","42","  310","  310","30.0","38.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-16","10.51",,"0.00","0.0","0.0","42","48","33","  310","  300","25.9","31.1",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-17","3.58",,"0.00","0.0","0.0","41","56","31","  260","  290","16.1","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-18","10.74",,"0.00","0.0","0.0","47","63","35","  160","  160","25.1","32.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-19","7.16",,"0.00","0.0","0.0","61","76","51","  210","  210","17.0","23.0",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-20","7.16",,"0.00","0.0","0.0","59","69","50","   70","   40","14.1","19.9","    1",,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-21","8.95",,"0.00","0.0","0.0","59","63","44","  290","  290","21.0","27.1",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-22","3.80",,"0.00","0.0","0.0","50","63","40","  110","   50","10.1","17.0",,,,,,,"    1",,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-23","12.08",,"0.94","0.0","0.0","52","54","49","  100","  120","21.0","25.9","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-24","12.30",,"0.24","0.0","0.0","52","57","42","  320","  320","25.1","34.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-25","4.03",,"0.01","0.0","0.0","47","56","38","  120","  190","12.1","14.1","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-26","8.50",,"0.01","0.0","0.0","52","59","48","  160","  170","17.0","21.9",,,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-27","10.51",,"0.35","0.0","0.0","52","55","47","  100","  100","19.9","23.0","    1",,,,,,,,,,,,,,
"USW00014922","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","44.88523","-93.23133","254.5","2015-10-28","13.42",,"0.38","0.0","0.0","44","47","34","  290","  300","31.1","40.0","    1",,,,,,,,,,,,,,
